============================================================================================== 
Warning! Mixing Conda and module environments may lead to corruption of the
user environment. 
We do not recommend users mixing those two environments unless absolutely
necessary. Note that 
SURF does not provide any support for Conda environment.
For more information, please refer to our software policy page:
https://servicedesk.surf.nl/wiki/display/WIKI/Software+policy+Snellius#SoftwarepolicySnellius-UseofAnacondaandMinicondaenvironmentsonSnellius 

Remember that many packages have already been installed on the system and can
be loaded using 
the 'module load <package__name>' command. If you are uncertain if a package is
already available 
on the system, please use 'module avail' or 'module spider' to search for it.
============================================================================================== 
Starting training script...
2025-05-05 18:01:27,674 - INFO - [G2PT_Trainer] Loading overrides from /gpfs/home6/igardner1/aig-gen/G2PT/configurator.py
Overriding config with configs/aig.py:
Overriding config with configs/base.py:
Overriding config with configs/train_aig.py:
Overriding config with configs/sample_aig.py:
2025-05-05 18:01:27,676 - INFO - [G2PT_Trainer] Configuration potentially overridden by configurator.py
2025-05-05 18:01:27,676 - INFO - [G2PT_Trainer] DDP not active. Running on device: cuda
2025-05-05 18:01:27,677 - INFO - [G2PT_Trainer] Output directory: results/aig-base-topo-aug5
2025-05-05 18:01:27,677 - INFO - [G2PT_Trainer] Global Batch Size: 480 sequences
2025-05-05 18:01:27,677 - INFO - [G2PT_Trainer] Gradient Accumulation Steps: 15
2025-05-05 18:01:27,677 - INFO - [G2PT_Trainer] Tokens per Optimizer Step (approx): 368,640
2025-05-05 18:01:27,693 - INFO - [G2PT_Trainer] Selected dtype: bfloat16
2025-05-05 18:01:27,693 - INFO - [G2PT_Trainer] Autocast context: enabled=True, device_type='cuda', dtype='torch.bfloat16'
2025-05-05 18:01:27,697 - INFO - [G2PT_Trainer] Loading tokenizer from: /gpfs/home6/igardner1/aig-gen/G2PT/./datasets/aig/tokenizer
2025-05-05 18:01:27,700 - INFO - [G2PT_Trainer] Final vocab size: 94. Tokenizer Max length: 768
2025-05-05 18:01:27,700 - INFO - [G2PT_Trainer] Loading datasets for 'aig' (ordering: topo, augmentations: 5)...
Loading dataset: aig with ordering: topo (Num augmentations: 5)
get_datasets: Using dataset directory: ./datasets/aig/
get_datasets: Looking for metadata at: ./datasets/aig/data_meta.json
2025-05-05 18:01:27,703 - INFO - [G2PT_Trainer] Train dataset size: 520140, Eval dataset size: 26007
2025-05-05 18:01:27,703 - INFO - [G2PT_Trainer] DataLoader num_workers: 0
2025-05-05 18:01:27,704 - INFO - [G2PT_Trainer] Initializing a new model from scratch
number of parameters: 85.03M
2025-05-05 18:01:28,771 - INFO - [G2PT_Trainer] Model initialized with 85.03M parameters.
2025-05-05 18:01:28,968 - INFO - [G2PT_Trainer] Gradient Scaler enabled: False
num decayed parameter tensors: 50, with 85,596,672 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
2025-05-05 18:01:28,969 - INFO - [G2PT_Trainer] Optimizer configured: <class 'torch.optim.adamw.AdamW'>
2025-05-05 18:01:31,351 - INFO - [G2PT_Trainer] Initializing wandb...
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: isabella-v-gardner (isabella-v-gardner-university-of-amsterdam) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.19.9
wandb: Run data is saved locally in /gpfs/home6/igardner1/aig-gen/G2PT/wandb/run-20250505_180131-bx2tm0ve
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run aig-base-topo-aug5
wandb: ⭐️ View project at https://wandb.ai/isabella-v-gardner-university-of-amsterdam/real-g2pt
wandb: 🚀 View run at https://wandb.ai/isabella-v-gardner-university-of-amsterdam/real-g2pt/runs/bx2tm0ve
2025-05-05 18:01:32,496 - INFO - [G2PT_Trainer] Wandb initialized.
2025-05-05 18:01:32,496 - INFO - [G2PT_Trainer] 
--- Starting Training Loop (Max Iter: 60000) ---
/gpfs/home6/igardner1/aig-gen/G2PT/datasets_utils.py:223: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:254.)
  edge_index_final = torch.tensor([src_nodes_new[valid_edge_mask], dst_nodes_new[valid_edge_mask]], dtype=torch.long)
2025-05-05 18:01:32,609 - INFO - [G2PT_Trainer] --- Starting Eval Iter 0 (Eval #1) ---
2025-05-05 18:01:55,116 - INFO - [G2PT_Trainer] Eval Losses -> Train: 4.5467, Val: 4.5403
2025-05-05 18:01:55,118 - INFO - [G2PT_Trainer] --- Finished Eval Iter 0 ---
2025-05-05 18:01:56,188 - INFO - [G2PT_Trainer] Iter 0/60000 | Loss: 4.5778 | LR: 0.00e+00 | Time/Iter: 23691.73ms | MFU: -100.00%
2025-05-05 18:02:05,929 - INFO - [G2PT_Trainer] Iter 10/60000 | Loss: 4.4611 | LR: 2.50e-07 | Time/Iter: 960.30ms | MFU: 73.22%
2025-05-05 18:02:15,468 - INFO - [G2PT_Trainer] Iter 20/60000 | Loss: 4.0497 | LR: 5.00e-07 | Time/Iter: 946.98ms | MFU: 73.32%
2025-05-05 18:02:25,002 - INFO - [G2PT_Trainer] Iter 30/60000 | Loss: 3.6119 | LR: 7.50e-07 | Time/Iter: 948.49ms | MFU: 73.40%
2025-05-05 18:02:34,569 - INFO - [G2PT_Trainer] Iter 40/60000 | Loss: 3.3003 | LR: 1.00e-06 | Time/Iter: 958.28ms | MFU: 73.40%
2025-05-05 18:02:44,079 - INFO - [G2PT_Trainer] Iter 50/60000 | Loss: 2.9978 | LR: 1.25e-06 | Time/Iter: 948.90ms | MFU: 73.47%
2025-05-05 18:02:53,640 - INFO - [G2PT_Trainer] Iter 60/60000 | Loss: 2.6927 | LR: 1.50e-06 | Time/Iter: 959.14ms | MFU: 73.45%
2025-05-05 18:03:03,179 - INFO - [G2PT_Trainer] Iter 70/60000 | Loss: 2.4386 | LR: 1.75e-06 | Time/Iter: 955.58ms | MFU: 73.47%
2025-05-05 18:03:12,849 - INFO - [G2PT_Trainer] Iter 80/60000 | Loss: 2.2105 | LR: 2.00e-06 | Time/Iter: 962.75ms | MFU: 73.42%
2025-05-05 18:03:22,351 - INFO - [G2PT_Trainer] Iter 90/60000 | Loss: 2.0080 | LR: 2.25e-06 | Time/Iter: 940.22ms | MFU: 73.56%
2025-05-05 18:03:31,873 - INFO - [G2PT_Trainer] Iter 100/60000 | Loss: 1.8655 | LR: 2.50e-06 | Time/Iter: 949.39ms | MFU: 73.61%
2025-05-05 18:03:41,355 - INFO - [G2PT_Trainer] Iter 110/60000 | Loss: 1.7801 | LR: 2.75e-06 | Time/Iter: 947.68ms | MFU: 73.67%
2025-05-05 18:03:50,821 - INFO - [G2PT_Trainer] Iter 120/60000 | Loss: 1.7552 | LR: 3.00e-06 | Time/Iter: 953.46ms | MFU: 73.68%
2025-05-05 18:04:00,331 - INFO - [G2PT_Trainer] Iter 130/60000 | Loss: 1.5973 | LR: 3.25e-06 | Time/Iter: 954.40ms | MFU: 73.67%
2025-05-05 18:04:09,861 - INFO - [G2PT_Trainer] Iter 140/60000 | Loss: 1.5784 | LR: 3.50e-06 | Time/Iter: 949.70ms | MFU: 73.71%
2025-05-05 18:04:19,432 - INFO - [G2PT_Trainer] Iter 150/60000 | Loss: 1.5231 | LR: 3.75e-06 | Time/Iter: 956.65ms | MFU: 73.69%
2025-05-05 18:04:29,103 - INFO - [G2PT_Trainer] Iter 160/60000 | Loss: 1.4736 | LR: 4.00e-06 | Time/Iter: 951.01ms | MFU: 73.71%
2025-05-05 18:04:38,596 - INFO - [G2PT_Trainer] Iter 170/60000 | Loss: 1.4428 | LR: 4.25e-06 | Time/Iter: 955.30ms | MFU: 73.70%
2025-05-05 18:04:48,105 - INFO - [G2PT_Trainer] Iter 180/60000 | Loss: 1.5068 | LR: 4.50e-06 | Time/Iter: 947.26ms | MFU: 73.76%
2025-05-05 18:04:57,629 - INFO - [G2PT_Trainer] Iter 190/60000 | Loss: 1.5122 | LR: 4.75e-06 | Time/Iter: 944.81ms | MFU: 73.82%
2025-05-05 18:05:07,146 - INFO - [G2PT_Trainer] Iter 200/60000 | Loss: 1.4129 | LR: 5.00e-06 | Time/Iter: 956.67ms | MFU: 73.79%
2025-05-05 18:05:16,647 - INFO - [G2PT_Trainer] Iter 210/60000 | Loss: 1.3932 | LR: 5.25e-06 | Time/Iter: 949.09ms | MFU: 73.82%
2025-05-05 18:05:26,154 - INFO - [G2PT_Trainer] Iter 220/60000 | Loss: 1.4302 | LR: 5.50e-06 | Time/Iter: 955.97ms | MFU: 73.79%
2025-05-05 18:05:35,807 - INFO - [G2PT_Trainer] Iter 230/60000 | Loss: 1.3707 | LR: 5.75e-06 | Time/Iter: 947.47ms | MFU: 73.83%
2025-05-05 18:05:45,278 - INFO - [G2PT_Trainer] Iter 240/60000 | Loss: 1.3800 | LR: 6.00e-06 | Time/Iter: 949.97ms | MFU: 73.85%
2025-05-05 18:05:54,775 - INFO - [G2PT_Trainer] Iter 250/60000 | Loss: 1.3641 | LR: 6.25e-06 | Time/Iter: 952.02ms | MFU: 73.85%
2025-05-05 18:06:04,249 - INFO - [G2PT_Trainer] Iter 260/60000 | Loss: 1.3718 | LR: 6.50e-06 | Time/Iter: 944.26ms | MFU: 73.91%
2025-05-05 18:06:13,738 - INFO - [G2PT_Trainer] Iter 270/60000 | Loss: 1.3499 | LR: 6.75e-06 | Time/Iter: 931.49ms | MFU: 74.07%
