============================================================================================== 
Warning! Mixing Conda and module environments may lead to corruption of the
user environment. 
We do not recommend users mixing those two environments unless absolutely
necessary. Note that 
SURF does not provide any support for Conda environment.
For more information, please refer to our software policy page:
https://servicedesk.surf.nl/wiki/display/WIKI/Software+policy+Snellius#SoftwarepolicySnellius-UseofAnacondaandMinicondaenvironmentsonSnellius 

Remember that many packages have already been installed on the system and can
be loaded using 
the 'module load <package__name>' command. If you are uncertain if a package is
already available 
on the system, please use 'module avail' or 'module spider' to search for it.
============================================================================================== 
Starting training script...
2025-05-06 11:58:59,794 - INFO - [G2PT_Trainer] Loading overrides from /gpfs/home6/igardner1/aig-gen/G2PT/configurator.py
Overriding config with configs/aig.py:
Overriding config with configs/base.py:
Overriding config with configs/train_aig.py:
Overriding config with configs/sample_aig.py:
2025-05-06 11:58:59,796 - INFO - [G2PT_Trainer] Configuration potentially overridden by configurator.py
2025-05-06 11:58:59,796 - INFO - [G2PT_Trainer] DDP not active. Running on device: cuda
2025-05-06 11:58:59,796 - INFO - [G2PT_Trainer] Output directory: results/aig-base-topo-aug5
2025-05-06 11:58:59,796 - INFO - [G2PT_Trainer] Global Batch Size: 640 sequences
2025-05-06 11:58:59,796 - INFO - [G2PT_Trainer] Gradient Accumulation Steps: 10
2025-05-06 11:58:59,796 - INFO - [G2PT_Trainer] Tokens per Optimizer Step (approx): 491,520
2025-05-06 11:58:59,823 - INFO - [G2PT_Trainer] Selected dtype: bfloat16
2025-05-06 11:58:59,823 - INFO - [G2PT_Trainer] Autocast context: enabled=True, device_type='cuda', dtype='torch.bfloat16'
2025-05-06 11:58:59,827 - INFO - [G2PT_Trainer] Loading tokenizer from: /gpfs/home6/igardner1/aig-gen/G2PT/./datasets/aig/tokenizer
2025-05-06 11:58:59,831 - INFO - [G2PT_Trainer] Final vocab size: 94. Tokenizer Max length: 768
2025-05-06 11:58:59,831 - INFO - [G2PT_Trainer] Loading datasets for 'aig' (ordering: topo, augmentations: 5)...
Loading dataset: aig with ordering: topo (Num augmentations: 5)
get_datasets: Using dataset directory: ./datasets/aig/
get_datasets: Looking for metadata at: ./datasets/aig/data_meta.json
2025-05-06 11:58:59,834 - INFO - [G2PT_Trainer] Train dataset size: 520140, Eval dataset size: 26007
2025-05-06 11:58:59,834 - INFO - [G2PT_Trainer] DataLoader num_workers: 0
2025-05-06 11:58:59,834 - INFO - [G2PT_Trainer] Resuming training from results/aig-base-topo-aug5
2025-05-06 11:58:59,835 - INFO - [G2PT_Trainer] Loading checkpoint: results/aig-base-topo-aug5/ckpt.pt
number of parameters: 85.03M
2025-05-06 11:59:02,016 - INFO - [G2PT_Trainer] Model state loaded.
2025-05-06 11:59:02,016 - INFO - [G2PT_Trainer] Resuming from iter 43000, best_val_loss: 0.1810, best_val_validity: 0.910
2025-05-06 11:59:02,036 - INFO - [G2PT_Trainer] Gradient Scaler enabled: False
num decayed parameter tensors: 50, with 85,596,672 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
2025-05-06 11:59:02,037 - INFO - [G2PT_Trainer] Optimizer configured: <class 'torch.optim.adamw.AdamW'>
2025-05-06 11:59:02,037 - INFO - [G2PT_Trainer] Optimizer state loaded.
2025-05-06 11:59:03,509 - INFO - [G2PT_Trainer] Initializing wandb...
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: isabella-v-gardner (isabella-v-gardner-university-of-amsterdam) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.19.9
wandb: Run data is saved locally in /gpfs/home6/igardner1/aig-gen/G2PT/wandb/run-20250506_115904-zo4xa4a7
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run aig-base-topo-aug5
wandb: ⭐️ View project at https://wandb.ai/isabella-v-gardner-university-of-amsterdam/real-g2pt
wandb: 🚀 View run at https://wandb.ai/isabella-v-gardner-university-of-amsterdam/real-g2pt/runs/zo4xa4a7
2025-05-06 11:59:04,901 - INFO - [G2PT_Trainer] Wandb initialized.
2025-05-06 11:59:04,901 - INFO - [G2PT_Trainer] 
--- Starting Training Loop (Max Iter: 60000) ---
/gpfs/home6/igardner1/aig-gen/G2PT/datasets_utils.py:223: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:254.)
  edge_index_final = torch.tensor([src_nodes_new[valid_edge_mask], dst_nodes_new[valid_edge_mask]], dtype=torch.long)
2025-05-06 11:59:05,087 - INFO - [G2PT_Trainer] --- Starting Eval Iter 43000 (Eval #45) ---
2025-05-06 11:59:49,476 - INFO - [G2PT_Trainer] Eval Losses -> Train: 0.1164, Val: 0.1861
2025-05-06 11:59:49,477 - INFO - [G2PT_Trainer] Val loss no improve: 2/7
2025-05-06 11:59:49,477 - INFO - [G2PT_Trainer] --- Finished Eval Iter 43000 ---
2025-05-06 11:59:50,661 - INFO - [G2PT_Trainer] Iter 43000/60000 | Loss: 0.1477 | LR: 1.21e-05 | Time/Iter: 45759.01ms | MFU: -100.00%
2025-05-06 12:00:01,716 - INFO - [G2PT_Trainer] Iter 43010/60000 | Loss: 0.1641 | LR: 1.21e-05 | Time/Iter: 1097.44ms | MFU: 85.43%
2025-05-06 12:00:12,767 - INFO - [G2PT_Trainer] Iter 43020/60000 | Loss: 0.1527 | LR: 1.21e-05 | Time/Iter: 1086.38ms | MFU: 85.51%
2025-05-06 12:00:23,709 - INFO - [G2PT_Trainer] Iter 43030/60000 | Loss: 0.1595 | LR: 1.20e-05 | Time/Iter: 1089.63ms | MFU: 85.57%
2025-05-06 12:00:34,628 - INFO - [G2PT_Trainer] Iter 43040/60000 | Loss: 0.1460 | LR: 1.20e-05 | Time/Iter: 1087.73ms | MFU: 85.63%
2025-05-06 12:00:45,709 - INFO - [G2PT_Trainer] Iter 43050/60000 | Loss: 0.1360 | LR: 1.20e-05 | Time/Iter: 1087.64ms | MFU: 85.68%
2025-05-06 12:00:56,610 - INFO - [G2PT_Trainer] Iter 43060/60000 | Loss: 0.1600 | LR: 1.20e-05 | Time/Iter: 1100.97ms | MFU: 85.63%
2025-05-06 12:01:07,498 - INFO - [G2PT_Trainer] Iter 43070/60000 | Loss: 0.1528 | LR: 1.20e-05 | Time/Iter: 1083.02ms | MFU: 85.72%
2025-05-06 12:01:18,369 - INFO - [G2PT_Trainer] Iter 43080/60000 | Loss: 0.1307 | LR: 1.20e-05 | Time/Iter: 1074.98ms | MFU: 85.87%
2025-05-06 12:01:29,347 - INFO - [G2PT_Trainer] Iter 43090/60000 | Loss: 0.1445 | LR: 1.20e-05 | Time/Iter: 1086.78ms | MFU: 85.91%
2025-05-06 12:01:40,238 - INFO - [G2PT_Trainer] Iter 43100/60000 | Loss: 0.1426 | LR: 1.20e-05 | Time/Iter: 1092.23ms | MFU: 85.90%
2025-05-06 12:01:51,175 - INFO - [G2PT_Trainer] Iter 43110/60000 | Loss: 0.1256 | LR: 1.20e-05 | Time/Iter: 1095.00ms | MFU: 85.88%
2025-05-06 12:02:02,205 - INFO - [G2PT_Trainer] Iter 43120/60000 | Loss: 0.1392 | LR: 1.20e-05 | Time/Iter: 1081.01ms | MFU: 85.96%
2025-05-06 12:02:13,077 - INFO - [G2PT_Trainer] Iter 43130/60000 | Loss: 0.1268 | LR: 1.20e-05 | Time/Iter: 1089.88ms | MFU: 85.97%
2025-05-06 12:02:23,958 - INFO - [G2PT_Trainer] Iter 43140/60000 | Loss: 0.1330 | LR: 1.20e-05 | Time/Iter: 1089.30ms | MFU: 85.98%
2025-05-06 12:02:34,857 - INFO - [G2PT_Trainer] Iter 43150/60000 | Loss: 0.1419 | LR: 1.20e-05 | Time/Iter: 1090.94ms | MFU: 85.97%
2025-05-06 12:02:45,921 - INFO - [G2PT_Trainer] Iter 43160/60000 | Loss: 0.1348 | LR: 1.20e-05 | Time/Iter: 1078.37ms | MFU: 86.07%
2025-05-06 12:02:56,818 - INFO - [G2PT_Trainer] Iter 43170/60000 | Loss: 0.1287 | LR: 1.20e-05 | Time/Iter: 1090.79ms | MFU: 86.06%
2025-05-06 12:03:07,663 - INFO - [G2PT_Trainer] Iter 43180/60000 | Loss: 0.1463 | LR: 1.20e-05 | Time/Iter: 1086.04ms | MFU: 86.08%
2025-05-06 12:03:18,680 - INFO - [G2PT_Trainer] Iter 43190/60000 | Loss: 0.1532 | LR: 1.20e-05 | Time/Iter: 1221.15ms | MFU: 85.15%
2025-05-06 12:03:29,574 - INFO - [G2PT_Trainer] Iter 43200/60000 | Loss: 0.1398 | LR: 1.19e-05 | Time/Iter: 1090.19ms | MFU: 85.24%
2025-05-06 12:03:40,425 - INFO - [G2PT_Trainer] Iter 43210/60000 | Loss: 0.1357 | LR: 1.19e-05 | Time/Iter: 1081.32ms | MFU: 85.38%
2025-05-06 12:03:51,327 - INFO - [G2PT_Trainer] Iter 43220/60000 | Loss: 0.1319 | LR: 1.19e-05 | Time/Iter: 1096.08ms | MFU: 85.40%
2025-05-06 12:04:02,348 - INFO - [G2PT_Trainer] Iter 43230/60000 | Loss: 0.1488 | LR: 1.19e-05 | Time/Iter: 1084.91ms | MFU: 85.50%
2025-05-06 12:04:13,220 - INFO - [G2PT_Trainer] Iter 43240/60000 | Loss: 0.1350 | LR: 1.19e-05 | Time/Iter: 1095.58ms | MFU: 85.51%
2025-05-06 12:04:24,097 - INFO - [G2PT_Trainer] Iter 43250/60000 | Loss: 0.1316 | LR: 1.19e-05 | Time/Iter: 1085.95ms | MFU: 85.59%
2025-05-06 12:04:35,125 - INFO - [G2PT_Trainer] Iter 43260/60000 | Loss: 0.1441 | LR: 1.19e-05 | Time/Iter: 1215.11ms | MFU: 84.74%
2025-05-06 12:04:46,011 - INFO - [G2PT_Trainer] Iter 43270/60000 | Loss: 0.1445 | LR: 1.19e-05 | Time/Iter: 1080.83ms | MFU: 84.94%
2025-05-06 12:04:56,909 - INFO - [G2PT_Trainer] Iter 43280/60000 | Loss: 0.1477 | LR: 1.19e-05 | Time/Iter: 1076.64ms | MFU: 85.16%
